[I 2026-04-08 02:36:40,313] Trial 19 finished with value: -1.0 and parameters: {'num_leaves': 16, 'learning_rate': 0.037292275631030936, 'feature_fraction': 0.7160828606778741, 'min_data_in_leaf': 86, 'atr_multiplier': 10.72764729084807}. Best is trial 0 with value: -1.0.
[I 2026-04-08 02:36:42,437] Trial 20 finished with value: -1.0 and parameters: {'num_leaves': 38, 'learning_rate': 0.05691021093581504, 'feature_fraction': 0.8371951701236588, 'min_data_in_leaf': 34, 'atr_multiplier': 6.1498829783460796}. Best is trial 0 with value: -1.0.
[I 2026-04-08 02:36:44,474] Trial 21 finished with value: -1.0 and parameters: {'num_leaves': 20, 'learning_rate': 0.03099788677995734, 'feature_fraction': 0.6338287945525242, 'min_data_in_leaf': 60, 'atr_multiplier': 7.145364856207133}. Best is trial 0 with value: -1.0.
[I 2026-04-08 02:36:46,610] Trial 22 finished with value: -1.0 and parameters: {'num_leaves': 27, 'learning_rate': 0.06930405646495774, 'feature_fraction': 0.5206319863669554, 'min_data_in_leaf': 67, 'atr_multiplier': 6.947397696387796}. Best is trial 0 with value: -1.0.
[I 2026-04-08 02:36:48,703] Trial 23 finished with value: -1.0 and parameters: {'num_leaves': 16, 'learning_rate': 0.04424397789439622, 'feature_fraction': 0.6561907320254126, 'min_data_in_leaf': 52, 'atr_multiplier': 9.085034342702986}. Best is trial 0 with value: -1.0.
[I 2026-04-08 02:36:50,711] Trial 24 finished with value: -1.0 and parameters: {'num_leaves': 12, 'learning_rate': 0.0330891590649348, 'feature_fraction': 0.5811514806041127, 'min_data_in_leaf': 41, 'atr_multiplier': 7.584058735267468}. Best is trial 0 with value: -1.0.
[I 2026-04-08 02:36:53,056] Trial 25 finished with value: -1.0 and parameters: {'num_leaves': 26, 'learning_rate': 0.02197019176912584, 'feature_fraction': 0.999983551887805, 'min_data_in_leaf': 80, 'atr_multiplier': 9.779914780937299}. Best is trial 0 with value: -1.0.
[I 2026-04-08 02:36:55,238] Trial 26 finished with value: -1.0 and parameters: {'num_leaves': 20, 'learning_rate': 0.05176446218889121, 'feature_fraction': 0.7467838615129713, 'min_data_in_leaf': 92, 'atr_multiplier': 8.079139098262187}. Best is trial 0 with value: -1.0.
[I 2026-04-08 02:36:57,671] Trial 27 finished with value: -1.0 and parameters: {'num_leaves': 55, 'learning_rate': 0.036400341405470375, 'feature_fraction': 0.9138878564932648, 'min_data_in_leaf': 28, 'atr_multiplier': 6.8186761498145}. Best is trial 0 with value: -1.0.
[I 2026-04-08 02:37:00,599] Trial 28 finished with value: -1.0 and parameters: {'num_leaves': 33, 'learning_rate': 0.026064463036822354, 'feature_fraction': 0.9626967023889914, 'min_data_in_leaf': 65, 'atr_multiplier': 8.621818696796646}. Best is trial 0 with value: -1.0.
[I 2026-04-08 02:37:02,923] Trial 29 finished with value: -1.0 and parameters: {'num_leaves': 24, 'learning_rate': 0.06544110526445802, 'feature_fraction': 0.8384163064409331, 'min_data_in_leaf': 40, 'atr_multiplier': 13.264796318864624}. Best is trial 0 with value: -1.0.
[I 2026-04-08 02:37:05,123] Trial 30 finished with value: -1.0 and parameters: {'num_leaves': 39, 'learning_rate': 0.01592811713013487, 'feature_fraction': 0.5649304526193294, 'min_data_in_leaf': 53, 'atr_multiplier': 7.349260589075074}. Best is trial 0 with value: -1.0.
[I 2026-04-08 02:37:07,335] Trial 31 finished with value: -1.0 and parameters: {'num_leaves': 19, 'learning_rate': 0.07235098877567869, 'feature_fraction': 0.8882174783808656, 'min_data_in_leaf': 48, 'atr_multiplier': 10.557974501042356}. Best is trial 0 with value: -1.0.
[I 2026-04-08 02:37:09,574] Trial 32 finished with value: -1.0 and parameters: {'num_leaves': 29, 'learning_rate': 0.08812080821456902, 'feature_fraction': 0.8692192135075756, 'min_data_in_leaf': 28, 'atr_multiplier': 11.091372423743302}. Best is trial 0 with value: -1.0.
[I 2026-04-08 02:37:11,988] Trial 33 finished with value: -1.0 and parameters: {'num_leaves': 23, 'learning_rate': 0.07756292530002296, 'feature_fraction': 0.9192501622580369, 'min_data_in_leaf': 76, 'atr_multiplier': 11.866205343055649}. Best is trial 0 with value: -1.0.
[I 2026-04-08 02:37:14,224] Trial 34 finished with value: -1.0 and parameters: {'num_leaves': 22, 'learning_rate': 0.0574201982162762, 'feature_fraction': 0.9679665092478134, 'min_data_in_leaf': 69, 'atr_multiplier': 11.449403960231235}. Best is trial 0 with value: -1.0.
[I 2026-04-08 02:37:16,396] Trial 35 finished with value: -1.0 and parameters: {'num_leaves': 34, 'learning_rate': 0.06884867847907582, 'feature_fraction': 0.6142496707145932, 'min_data_in_leaf': 60, 'atr_multiplier': 10.053229647404322}. Best is trial 0 with value: -1.0.
[I 2026-04-08 02:37:18,663] Trial 36 finished with value: -1.0 and parameters: {'num_leaves': 13, 'learning_rate': 0.041491813760304794, 'feature_fraction': 0.8616439949843889, 'min_data_in_leaf': 48, 'atr_multiplier': 12.639221490631973}. Best is trial 0 with value: -1.0.
[I 2026-04-08 02:37:20,612] Trial 37 finished with value: -1.0 and parameters: {'num_leaves': 25, 'learning_rate': 0.0855008748370446, 'feature_fraction': 0.9326654681154104, 'min_data_in_leaf': 80, 'atr_multiplier': 6.4207292347359}. Best is trial 0 with value: -1.0.
[I 2026-04-08 02:37:22,919] Trial 38 finished with value: -1.0 and parameters: {'num_leaves': 18, 'learning_rate': 0.06285157678777409, 'feature_fraction': 0.8989356877945561, 'min_data_in_leaf': 41, 'atr_multiplier': 8.23056296111027}. Best is trial 0 with value: -1.0.
[I 2026-04-08 02:37:25,283] Trial 39 finished with value: -1.0 and parameters: {'num_leaves': 8, 'learning_rate': 0.07380270866688668, 'feature_fraction': 0.8031021718015959, 'min_data_in_leaf': 87, 'atr_multiplier': 9.166622055745165}. Best is trial 0 with value: -1.0.
[I 2026-04-08 02:37:25,294] A new study created in memory with name: no-name-80190e49-54b2-4cf1-b127-b65dc261ad26
[I 2026-04-08 02:37:27,558] Trial 0 finished with value: -1.0 and parameters: {'num_leaves': 53, 'learning_rate': 0.06518749481321641, 'feature_fraction': 0.5013466014929366, 'min_data_in_leaf': 92, 'atr_multiplier': 9.301669740616687}. Best is trial 0 with value: -1.0.
[I 2026-04-08 02:37:29,750] Trial 1 finished with value: -1.0 and parameters: {'num_leaves': 28, 'learning_rate': 0.01131901431135426, 'feature_fraction': 0.6282550185915319, 'min_data_in_leaf': 93, 'atr_multiplier': 9.102118161755442}. Best is trial 0 with value: -1.0.
[I 2026-04-08 02:37:31,898] Trial 2 finished with value: -1.0 and parameters: {'num_leaves': 21, 'learning_rate': 0.04103527753161153, 'feature_fraction': 0.6395290253650907, 'min_data_in_leaf': 21, 'atr_multiplier': 9.370406101329564}. Best is trial 0 with value: -1.0.
[I 2026-04-08 02:37:34,315] Trial 3 finished with value: -1.0 and parameters: {'num_leaves': 61, 'learning_rate': 0.06448453437022877, 'feature_fraction': 0.5433721306767949, 'min_data_in_leaf': 59, 'atr_multiplier': 14.930227513004846}. Best is trial 0 with value: -1.0.
[I 2026-04-08 02:37:36,724] Trial 4 finished with value: -1.0 and parameters: {'num_leaves': 35, 'learning_rate': 0.07773365743159857, 'feature_fraction': 0.904213761987875, 'min_data_in_leaf': 66, 'atr_multiplier': 6.086920909991687}. Best is trial 0 with value: -1.0.
[I 2026-04-08 02:37:38,647] Trial 5 finished with value: -1.0 and parameters: {'num_leaves': 26, 'learning_rate': 0.08122012843935957, 'feature_fraction': 0.8321748657231063, 'min_data_in_leaf': 78, 'atr_multiplier': 6.008307746359887}. Best is trial 0 with value: -1.0.
[I 2026-04-08 02:37:40,953] Trial 6 finished with value: -1.0 and parameters: {'num_leaves': 34, 'learning_rate': 0.021521966902902923, 'feature_fraction': 0.5427276909278645, 'min_data_in_leaf': 88, 'atr_multiplier': 14.989812506145716}. Best is trial 0 with value: -1.0.
[I 2026-04-08 02:37:43,201] Trial 7 finished with value: -1.0 and parameters: {'num_leaves': 62, 'learning_rate': 0.03235273950611679, 'feature_fraction': 0.7399558938170966, 'min_data_in_leaf': 89, 'atr_multiplier': 7.9465591755439835}. Best is trial 0 with value: -1.0.
[I 2026-04-08 02:37:45,531] Trial 8 finished with value: -1.0 and parameters: {'num_leaves': 30, 'learning_rate': 0.06905167406572837, 'feature_fraction': 0.7941041283645393, 'min_data_in_leaf': 50, 'atr_multiplier': 14.26421553122811}. Best is trial 0 with value: -1.0.
[I 2026-04-08 02:37:47,945] Trial 9 finished with value: -1.0 and parameters: {'num_leaves': 55, 'learning_rate': 0.037397246612043064, 'feature_fraction': 0.8196722916096352, 'min_data_in_leaf': 98, 'atr_multiplier': 10.208246461445793}. Best is trial 0 with value: -1.0.
[I 2026-04-08 02:37:50,298] Trial 10 finished with value: -1.0 and parameters: {'num_leaves': 47, 'learning_rate': 0.0914258932255881, 'feature_fraction': 0.6819003729695756, 'min_data_in_leaf': 27, 'atr_multiplier': 12.270442626527979}. Best is trial 0 with value: -1.0.
[I 2026-04-08 02:37:52,692] Trial 11 finished with value: -1.0 and parameters: {'num_leaves': 14, 'learning_rate': 0.05213684580905095, 'feature_fraction': 0.5047664680255274, 'min_data_in_leaf': 100, 'atr_multiplier': 8.466108047688753}. Best is trial 0 with value: -1.0.
[I 2026-04-08 02:37:54,997] Trial 12 finished with value: -1.0 and parameters: {'num_leaves': 47, 'learning_rate': 0.01112355862743776, 'feature_fraction': 0.6135112203588651, 'min_data_in_leaf': 75, 'atr_multiplier': 12.120551712549867}. Best is trial 0 with value: -1.0.
[I 2026-04-08 02:37:59,003] Trial 13 finished with value: -1.0 and parameters: {'num_leaves': 45, 'learning_rate': 0.05111441760616522, 'feature_fraction': 0.5922964355785553, 'min_data_in_leaf': 44, 'atr_multiplier': 11.265474808631224}. Best is trial 0 with value: -1.0.
[I 2026-04-08 02:38:01,635] Trial 14 finished with value: -1.0 and parameters: {'num_leaves': 11, 'learning_rate': 0.0972848485650072, 'feature_fraction': 0.6895044439123464, 'min_data_in_leaf': 80, 'atr_multiplier': 7.72926703188021}. Best is trial 0 with value: -1.0.
[I 2026-04-08 02:38:03,855] Trial 15 finished with value: -1.0 and parameters: {'num_leaves': 42, 'learning_rate': 0.0645178834970274, 'feature_fraction': 0.5044383922445753, 'min_data_in_leaf': 89, 'atr_multiplier': 9.505427866172703}. Best is trial 0 with value: -1.0.
[I 2026-04-08 02:38:05,843] Trial 16 finished with value: -1.0 and parameters: {'num_leaves': 22, 'learning_rate': 0.02573761723413931, 'feature_fraction': 0.5629756536163708, 'min_data_in_leaf': 66, 'atr_multiplier': 7.2168061567995485}. Best is trial 0 with value: -1.0.
[I 2026-04-08 02:38:08,670] Trial 17 finished with value: -1.0 and parameters: {'num_leaves': 55, 'learning_rate': 0.011395596569824988, 'feature_fraction': 0.9872732825742616, 'min_data_in_leaf': 92, 'atr_multiplier': 10.882616648794677}. Best is trial 0 with value: -1.0.
[I 2026-04-08 02:38:11,110] Trial 18 finished with value: -1.0 and parameters: {'num_leaves': 39, 'learning_rate': 0.047297360521975085, 'feature_fraction': 0.6608922357922166, 'min_data_in_leaf': 82, 'atr_multiplier': 8.99549052310263}. Best is trial 0 with value: -1.0.
[I 2026-04-08 02:38:13,252] Trial 19 finished with value: -1.0 and parameters: {'num_leaves': 17, 'learning_rate': 0.05886491425590351, 'feature_fraction': 0.7142092552765523, 'min_data_in_leaf': 70, 'atr_multiplier': 10.034272740940866}. Best is trial 0 with value: -1.0.
[I 2026-04-08 02:38:15,604] Trial 20 finished with value: -1.0 and parameters: {'num_leaves': 53, 'learning_rate': 0.07663627102895072, 'feature_fraction': 0.5956652445201157, 'min_data_in_leaf': 57, 'atr_multiplier': 11.623720657178453}. Best is trial 0 with value: -1.0.
[I 2026-04-08 02:38:17,775] Trial 21 finished with value: -1.0 and parameters: {'num_leaves': 21, 'learning_rate': 0.042616714479234895, 'feature_fraction': 0.651058539189029, 'min_data_in_leaf': 30, 'atr_multiplier': 8.953221711890928}. Best is trial 0 with value: -1.0.
[I 2026-04-08 02:38:19,940] Trial 22 finished with value: -1.0 and parameters: {'num_leaves': 28, 'learning_rate': 0.021125127183159245, 'feature_fraction': 0.6341529939358652, 'min_data_in_leaf': 20, 'atr_multiplier': 9.719882470452331}. Best is trial 0 with value: -1.0.
[I 2026-04-08 02:38:21,961] Trial 23 finished with value: -1.0 and parameters: {'num_leaves': 8, 'learning_rate': 0.030078594531850307, 'feature_fraction': 0.7755681692877874, 'min_data_in_leaf': 40, 'atr_multiplier': 7.128819243930508}. Best is trial 0 with value: -1.0.
[I 2026-04-08 02:38:24,045] Trial 24 finished with value: -1.0 and parameters: {'num_leaves': 19, 'learning_rate': 0.03938430475371528, 'feature_fraction': 0.5762515379107559, 'min_data_in_leaf': 37, 'atr_multiplier': 9.04174375708236}. Best is trial 0 with value: -1.0.
[I 2026-04-08 02:38:26,287] Trial 25 finished with value: -1.0 and parameters: {'num_leaves': 30, 'learning_rate': 0.05786472351608868, 'feature_fraction': 0.6262249836555788, 'min_data_in_leaf': 97, 'atr_multiplier': 12.990652307921785}. Best is trial 0 with value: -1.0.
[I 2026-04-08 02:38:28,502] Trial 26 finished with value: -1.0 and parameters: {'num_leaves': 24, 'learning_rate': 0.019018520137118466, 'feature_fraction': 0.7237729990506809, 'min_data_in_leaf': 85, 'atr_multiplier': 10.589872387652317}. Best is trial 0 with value: -1.0.
[I 2026-04-08 02:38:30,611] Trial 27 finished with value: -1.0 and parameters: {'num_leaves': 32, 'learning_rate': 0.07153291611364226, 'feature_fraction': 0.5375440084684879, 'min_data_in_leaf': 52, 'atr_multiplier': 8.238756791332479}. Best is trial 0 with value: -1.0.
[I 2026-04-08 02:38:32,749] Trial 28 finished with value: -1.0 and parameters: {'num_leaves': 16, 'learning_rate': 0.08426459994983862, 'feature_fraction': 0.6831286706596407, 'min_data_in_leaf': 71, 'atr_multiplier': 9.32785201123593}. Best is trial 0 with value: -1.0.
[I 2026-04-08 02:38:34,851] Trial 29 finished with value: -1.0 and parameters: {'num_leaves': 40, 'learning_rate': 0.05957471638750728, 'feature_fraction': 0.5456735281757545, 'min_data_in_leaf': 60, 'atr_multiplier': 6.859924519714859}. Best is trial 0 with value: -1.0.
[I 2026-04-08 02:38:37,335] Trial 30 finished with value: -1.0 and parameters: {'num_leaves': 59, 'learning_rate': 0.04613014265213107, 'feature_fraction': 0.8696902942460627, 'min_data_in_leaf': 93, 'atr_multiplier': 8.377470667792398}. Best is trial 0 with value: -1.0.
[I 2026-04-08 02:38:39,697] Trial 31 finished with value: -1.0 and parameters: {'num_leaves': 59, 'learning_rate': 0.0662360678817935, 'feature_fraction': 0.5207107687432343, 'min_data_in_leaf': 62, 'atr_multiplier': 13.539505900064341}. Best is trial 0 with value: -1.0.
[I 2026-04-08 02:38:41,930] Trial 32 finished with value: -1.0 and parameters: {'num_leaves': 61, 'learning_rate': 0.07339049591672392, 'feature_fraction': 0.570685148343686, 'min_data_in_leaf': 75, 'atr_multiplier': 10.052221339737368}. Best is trial 0 with value: -1.0.
[I 2026-04-08 02:38:44,170] Trial 33 finished with value: -1.0 and parameters: {'num_leaves': 51, 'learning_rate': 0.08281250882916717, 'feature_fraction': 0.6073334815432772, 'min_data_in_leaf': 21, 'atr_multiplier': 10.790062671309098}. Best is trial 0 with value: -1.0.
[I 2026-04-08 02:38:46,151] Trial 34 finished with value: -1.0 and parameters: {'num_leaves': 37, 'learning_rate': 0.06289848673194431, 'feature_fraction': 0.5478927625930972, 'min_data_in_leaf': 33, 'atr_multiplier': 6.408100936054983}. Best is trial 0 with value: -1.0.
[I 2026-04-08 02:38:48,429] Trial 35 finished with value: -1.0 and parameters: {'num_leaves': 25, 'learning_rate': 0.05429210147894227, 'feature_fraction': 0.5268829443588536, 'min_data_in_leaf': 47, 'atr_multiplier': 14.299452910737557}. Best is trial 0 with value: -1.0.
[I 2026-04-08 02:38:50,779] Trial 36 finished with value: -1.0 and parameters: {'num_leaves': 63, 'learning_rate': 0.07827729473980358, 'feature_fraction': 0.5786267840614725, 'min_data_in_leaf': 94, 'atr_multiplier': 8.631126709707}. Best is trial 0 with value: -1.0.
[I 2026-04-08 02:38:53,065] Trial 37 finished with value: -1.0 and parameters: {'num_leaves': 35, 'learning_rate': 0.0334834341387483, 'feature_fraction': 0.6502613786710446, 'min_data_in_leaf': 84, 'atr_multiplier': 7.640703872569915}. Best is trial 0 with value: -1.0.
[I 2026-04-08 02:38:55,444] Trial 38 finished with value: -1.0 and parameters: {'num_leaves': 56, 'learning_rate': 0.06686180119824696, 'feature_fraction': 0.5069021053509813, 'min_data_in_leaf': 26, 'atr_multiplier': 9.719198445139845}. Best is trial 0 with value: -1.0.
[I 2026-04-08 02:38:57,937] Trial 39 finished with value: -1.0 and parameters: {'num_leaves': 51, 'learning_rate': 0.015512174497081532, 'feature_fraction': 0.9552851347712621, 'min_data_in_leaf': 55, 'atr_multiplier': 14.87397323182791}. Best is trial 0 with value: -1.0.
[I 2026-04-08 02:38:57,946] A new study created in memory with name: no-name-e3407dc7-beda-48ca-a0b9-0794eba6ac76
[I 2026-04-08 02:39:00,049] Trial 0 finished with value: -1.0 and parameters: {'num_leaves': 16, 'learning_rate': 0.06942720982209244, 'feature_fraction': 0.7657440323142041, 'min_data_in_leaf': 83, 'atr_multiplier': 10.227373801670996}. Best is trial 0 with value: -1.0.
[I 2026-04-08 02:39:02,403] Trial 1 finished with value: -1.0 and parameters: {'num_leaves': 57, 'learning_rate': 0.06791287359214061, 'feature_fraction': 0.6363148664220697, 'min_data_in_leaf': 70, 'atr_multiplier': 13.296948079740151}. Best is trial 0 with value: -1.0.
[I 2026-04-08 02:39:04,433] Trial 2 finished with value: -1.0 and parameters: {'num_leaves': 28, 'learning_rate': 0.02912588893957123, 'feature_fraction': 0.6220309238168495, 'min_data_in_leaf': 32, 'atr_multiplier': 6.1900084814821374}. Best is trial 0 with value: -1.0.
[I 2026-04-08 02:39:06,632] Trial 3 finished with value: -1.0 and parameters: {'num_leaves': 17, 'learning_rate': 0.0499053100223549, 'feature_fraction': 0.7465858595320911, 'min_data_in_leaf': 30, 'atr_multiplier': 7.943190127600527}. Best is trial 0 with value: -1.0.
[I 2026-04-08 02:39:08,972] Trial 4 finished with value: -1.0 and parameters: {'num_leaves': 15, 'learning_rate': 0.09887014539083475, 'feature_fraction': 0.8242315088993081, 'min_data_in_leaf': 41, 'atr_multiplier': 8.35350451537418}. Best is trial 0 with value: -1.0.
[I 2026-04-08 02:39:11,444] Trial 5 finished with value: -1.0 and parameters: {'num_leaves': 39, 'learning_rate': 0.028564246522094737, 'feature_fraction': 0.8141993859505885, 'min_data_in_leaf': 33, 'atr_multiplier': 11.861604121672181}. Best is trial 0 with value: -1.0.
[I 2026-04-08 02:39:13,955] Trial 6 finished with value: -1.0 and parameters: {'num_leaves': 38, 'learning_rate': 0.04870552614998629, 'feature_fraction': 0.6109228996150363, 'min_data_in_leaf': 62, 'atr_multiplier': 13.26023248696736}. Best is trial 0 with value: -1.0.
[I 2026-04-08 02:39:16,569] Trial 7 finished with value: -1.0 and parameters: {'num_leaves': 61, 'learning_rate': 0.07956830146028813, 'feature_fraction': 0.756869719535048, 'min_data_in_leaf': 52, 'atr_multiplier': 14.752289418724537}. Best is trial 0 with value: -1.0.
[I 2026-04-08 02:39:18,768] Trial 8 finished with value: -1.0 and parameters: {'num_leaves': 49, 'learning_rate': 0.07064431703295905, 'feature_fraction': 0.515191207344385, 'min_data_in_leaf': 39, 'atr_multiplier': 8.121531654613815}. Best is trial 0 with value: -1.0.
[I 2026-04-08 02:39:21,279] Trial 9 finished with value: -1.0 and parameters: {'num_leaves': 61, 'learning_rate': 0.017002773323225827, 'feature_fraction': 0.7366645798594847, 'min_data_in_leaf': 70, 'atr_multiplier': 13.823297948928474}. Best is trial 0 with value: -1.0.
[I 2026-04-08 02:39:23,610] Trial 10 finished with value: -1.0 and parameters: {'num_leaves': 9, 'learning_rate': 0.0972964570413101, 'feature_fraction': 0.9846160851035102, 'min_data_in_leaf': 98, 'atr_multiplier': 10.550311618650515}. Best is trial 0 with value: -1.0.
[I 2026-04-08 02:39:26,501] Trial 11 finished with value: -1.0 and parameters: {'num_leaves': 27, 'learning_rate': 0.06815988331276722, 'feature_fraction': 0.649417689873546, 'min_data_in_leaf': 84, 'atr_multiplier': 10.89518129433154}. Best is trial 0 with value: -1.0.
[I 2026-04-08 02:39:28,882] Trial 12 finished with value: -1.0 and parameters: {'num_leaves': 48, 'learning_rate': 0.06358546258037562, 'feature_fraction': 0.9555318385243425, 'min_data_in_leaf': 81, 'atr_multiplier': 12.09925051383216}. Best is trial 0 with value: -1.0.
[I 2026-04-08 02:39:31,242] Trial 13 finished with value: -1.0 and parameters: {'num_leaves': 50, 'learning_rate': 0.08434423279862796, 'feature_fraction': 0.553499476479231, 'min_data_in_leaf': 80, 'atr_multiplier': 9.482256590948534}. Best is trial 0 with value: -1.0.
[I 2026-04-08 02:39:33,693] Trial 14 finished with value: -1.0 and parameters: {'num_leaves': 27, 'learning_rate': 0.056013760591099596, 'feature_fraction': 0.6792757768240876, 'min_data_in_leaf': 100, 'atr_multiplier': 12.345467332442686}. Best is trial 0 with value: -1.0.
[I 2026-04-08 02:39:36,210] Trial 15 finished with value: -1.0 and parameters: {'num_leaves': 22, 'learning_rate': 0.08201329833398498, 'feature_fraction': 0.8559876987077363, 'min_data_in_leaf': 68, 'atr_multiplier': 14.95190002409554}. Best is trial 0 with value: -1.0.
[I 2026-04-08 02:39:38,411] Trial 16 finished with value: -1.0 and parameters: {'num_leaves': 54, 'learning_rate': 0.03854413494406704, 'feature_fraction': 0.8975330606684448, 'min_data_in_leaf': 52, 'atr_multiplier': 9.502255955161836}. Best is trial 0 with value: -1.0.
[I 2026-04-08 02:39:40,626] Trial 17 finished with value: -1.0 and parameters: {'num_leaves': 42, 'learning_rate': 0.0618780862711786, 'feature_fraction': 0.7194773604432668, 'min_data_in_leaf': 90, 'atr_multiplier': 11.33196292118104}. Best is trial 0 with value: -1.0.
[I 2026-04-08 02:39:42,814] Trial 18 finished with value: -1.0 and parameters: {'num_leaves': 33, 'learning_rate': 0.0775261929248231, 'feature_fraction': 0.6675653902346226, 'min_data_in_leaf': 71, 'atr_multiplier': 9.590205458699234}. Best is trial 0 with value: -1.0.
[I 2026-04-08 02:39:45,084] Trial 19 finished with value: -1.0 and parameters: {'num_leaves': 8, 'learning_rate': 0.08970868614460507, 'feature_fraction': 0.58845650841445, 'min_data_in_leaf': 89, 'atr_multiplier': 13.166906311855987}. Best is trial 0 with value: -1.0.
[I 2026-04-08 02:39:47,067] Trial 20 finished with value: -1.0 and parameters: {'num_leaves': 44, 'learning_rate': 0.04217472135897501, 'feature_fraction': 0.7895558506969529, 'min_data_in_leaf': 56, 'atr_multiplier': 6.029152774842152}. Best is trial 0 with value: -1.0.
[I 2026-04-08 02:39:49,071] Trial 21 finished with value: -1.0 and parameters: {'num_leaves': 31, 'learning_rate': 0.021314374440931746, 'feature_fraction': 0.6199216300724125, 'min_data_in_leaf': 20, 'atr_multiplier': 6.580176281134044}. Best is trial 0 with value: -1.0.
[I 2026-04-08 02:39:51,104] Trial 22 finished with value: -1.0 and parameters: {'num_leaves': 20, 'learning_rate': 0.03516215003142176, 'feature_fraction': 0.6941310057092193, 'min_data_in_leaf': 76, 'atr_multiplier': 7.05719917007338}. Best is trial 0 with value: -1.0.
[I 2026-04-08 02:39:53,482] Trial 23 finished with value: -1.0 and parameters: {'num_leaves': 25, 'learning_rate': 0.07316347149546065, 'feature_fraction': 0.569078573889849, 'min_data_in_leaf': 60, 'atr_multiplier': 9.964946089936372}. Best is trial 0 with value: -1.0.
[I 2026-04-08 02:39:55,581] Trial 24 finished with value: -1.0 and parameters: {'num_leaves': 14, 'learning_rate': 0.05699427285443202, 'feature_fraction': 0.6330400065397741, 'min_data_in_leaf': 45, 'atr_multiplier': 8.711998112576133}. Best is trial 0 with value: -1.0.
[I 2026-04-08 02:39:57,653] Trial 25 finished with value: -1.0 and parameters: {'num_leaves': 31, 'learning_rate': 0.027380242648936418, 'feature_fraction': 0.5270075788778139, 'min_data_in_leaf': 22, 'atr_multiplier': 7.1580994367758315}. Best is trial 0 with value: -1.0.
[I 2026-04-08 02:40:00,169] Trial 26 finished with value: -1.0 and parameters: {'num_leaves': 56, 'learning_rate': 0.046758890986795074, 'feature_fraction': 0.7787703914876567, 'min_data_in_leaf': 67, 'atr_multiplier': 13.02021134004987}. Best is trial 0 with value: -1.0.
[I 2026-04-08 02:40:03,859] Trial 27 finished with value: -1.0 and parameters: {'num_leaves': 64, 'learning_rate': 0.013135172861273216, 'feature_fraction': 0.6926478237622278, 'min_data_in_leaf': 91, 'atr_multiplier': 13.842895334252622}. Best is trial 0 with value: -1.0.
[I 2026-04-08 02:40:07,973] Trial 28 finished with value: -1.0 and parameters: {'num_leaves': 35, 'learning_rate': 0.0596970624371981, 'feature_fraction': 0.8893573282301661, 'min_data_in_leaf': 78, 'atr_multiplier': 11.32409187373193}. Best is trial 0 with value: -1.0.
[I 2026-04-08 02:40:10,062] Trial 29 finished with value: -1.0 and parameters: {'num_leaves': 19, 'learning_rate': 0.05143973614193215, 'feature_fraction': 0.7260165995888473, 'min_data_in_leaf': 73, 'atr_multiplier': 8.82925227500089}. Best is trial 0 with value: -1.0.
[I 2026-04-08 02:40:12,036] Trial 30 finished with value: -1.0 and parameters: {'num_leaves': 12, 'learning_rate': 0.08917496485751694, 'feature_fraction': 0.5682657346956492, 'min_data_in_leaf': 29, 'atr_multiplier': 7.46358676315212}. Best is trial 0 with value: -1.0.
[I 2026-04-08 02:40:14,060] Trial 31 finished with value: -1.0 and parameters: {'num_leaves': 17, 'learning_rate': 0.06608213701534006, 'feature_fraction': 0.8276888513292393, 'min_data_in_leaf': 30, 'atr_multiplier': 8.060366981195358}. Best is trial 0 with value: -1.0.
[I 2026-04-08 02:40:15,944] Trial 32 finished with value: -1.0 and parameters: {'num_leaves': 24, 'learning_rate': 0.029535769188334646, 'feature_fraction': 0.7659852592432045, 'min_data_in_leaf': 39, 'atr_multiplier': 6.162936629050844}. Best is trial 0 with value: -1.0.
[I 2026-04-08 02:40:17,925] Trial 33 finished with value: -1.0 and parameters: {'num_leaves': 15, 'learning_rate': 0.0748175898090514, 'feature_fraction': 0.8272622130672521, 'min_data_in_leaf': 45, 'atr_multiplier': 7.712686357276516}. Best is trial 0 with value: -1.0.
[I 2026-04-08 02:40:19,824] Trial 34 finished with value: -1.0 and parameters: {'num_leaves': 12, 'learning_rate': 0.051488197424371725, 'feature_fraction': 0.6581661041211818, 'min_data_in_leaf': 33, 'atr_multiplier': 6.773447986413791}. Best is trial 0 with value: -1.0.
[I 2026-04-08 02:40:21,910] Trial 35 finished with value: -1.0 and parameters: {'num_leaves': 29, 'learning_rate': 0.03448576385997251, 'feature_fraction': 0.7062720990064644, 'min_data_in_leaf': 26, 'atr_multiplier': 8.824149120692622}. Best is trial 0 with value: -1.0.
[I 2026-04-08 02:40:24,165] Trial 36 finished with value: -1.0 and parameters: {'num_leaves': 40, 'learning_rate': 0.04268159122359588, 'feature_fraction': 0.5996246886538182, 'min_data_in_leaf': 34, 'atr_multiplier': 12.636571553970821}. Best is trial 0 with value: -1.0.
[I 2026-04-08 02:40:26,336] Trial 37 finished with value: -1.0 and parameters: {'num_leaves': 18, 'learning_rate': 0.023046354748854442, 'feature_fraction': 0.7498163613685017, 'min_data_in_leaf': 65, 'atr_multiplier': 10.143313658596764}. Best is trial 0 with value: -1.0.
